ID,team_position,is_captain,is_vice_captain,multiplier,manager_id,gameweek,minutes,goals_scored,assists,bonus,clean_sheets,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,player_name
350,2,False,False,1,295362,24,90,0,0,0,0,0.17,0.03,0.2,1.0,0,Joško Gvardiol
415,3,False,False,1,295362,24,90,0,0,0,0,0.16,0.04,0.2,1.56,1,Fabian Schär
44,4,False,False,1,295362,24,90,0,0,0,0,0.0,0.01,0.01,1.63,1,Ezri Konsa Ngoyo
503,5,False,False,1,295362,24,90,0,2,2,1,0.04,0.15,0.19,2.06,10,Son Heung-min
348,6,False,False,1,295362,24,71,0,0,0,0,0.0,0.06,0.06,0.76,2,Phil Foden
182,7,False,False,1,295362,24,89,0,1,2,0,0.29,0.42,0.71,0.72,6,Cole Palmer
177,8,False,False,1,295362,24,60,0,0,0,0,0.09,0.16,0.25,0.43,2,Noni Madueke
54,9,False,False,1,295362,24,90,0,0,0,0,0.04,0.04,0.08,1.63,1,Morgan Rogers
401,10,False,False,1,295362,24,90,0,0,0,0,0.04,0.2,0.24,1.56,2,Alexander Isak
232,11,False,False,1,295362,24,114,1,0,2,1,0.46,0.1,0.56,0.52,9,Iliman Ndiaye
185,12,False,False,1,295362,24,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Robert Lynch Sánchez
18,13,False,False,1,295362,24,90,0,0,0,0,0.0,0.0,0.0,0.81,2,William Saliba
211,14,False,False,1,295362,24,90,0,1,2,1,0.1,0.24,0.34,1.12,11,Daniel Muñoz Mejía
129,15,False,False,1,295362,24,45,0,0,0,0,0.05,0.18,0.23,0.99,1,João Pedro Junqueira de Jesus
396,1,False,False,1,302714,24,90,0,0,0,0,0.0,0.0,0.0,1.56,1,Martin Dúbravka
339,2,False,False,1,302714,24,180,0,0,0,1,0.0,0.03,0.03,2.56,6,Virgil van Dijk
495,3,False,False,1,302714,24,90,0,0,0,1,0.02,0.01,0.03,2.06,6,Pedro Porro Sauceda
219,4,False,False,1,302714,24,180,0,1,0,1,0.23,0.03,0.26,0.98,10,Jarrad Branthwaite
398,5,False,False,1,302714,24,90,0,0,0,0,0.06,0.19,0.25,1.56,1,Anthony Gordon
328,6,False,False,1,302714,24,177,3,1,6,1,1.15,0.52,1.67,2.51,29,Mohamed Salah
78,7,False,False,1,302714,24,90,0,0,0,0,0.7,0.07,0.77,2.52,2,Antoine Semenyo
74,8,False,False,1,302714,24,90,0,0,0,0,0.11,0.09,0.2,2.52,2,Dango Ouattara
110,9,False,False,1,302714,24,90,0,0,0,0,0.79,0.04,0.83,0.86,2,Yoane Wissa
306,10,False,False,1,302714,24,59,0,0,0,0,0.0,0.0,0.0,1.67,1,Jamie Vardy
207,11,False,False,1,302714,24,90,2,0,3,1,1.91,0.34,2.25,1.12,13,Jean-Philippe Mateta
152,12,False,False,1,302714,24,90,0,0,0,0,0.0,0.0,0.0,2.52,2,Kepa Arrizabalaga Revuelta
432,13,False,False,1,302714,24,90,0,3,1,1,0.22,0.99,1.21,0.88,13,Anthony Elanga
3,14,False,False,1,302714,24,90,0,0,0,0,0.05,0.02,0.07,0.81,2,Gabriel dos Santos Magalhães
255,15,False,False,1,302714,24,90,0,1,0,0,0.05,0.08,0.13,0.75,4,Antonee Robinson
310,1,False,False,1,307954,24,180,0,0,2,1,0.0,0.0,0.0,2.56,10,Alisson Becker
326,2,False,False,1,307954,24,180,0,0,0,1,0.0,0.01,0.01,2.56,7,Ibrahima Konaté
311,3,False,False,1,307954,24,98,0,0,0,1,0.15,0.04,0.19,1.12,7,Trent Alexander-Arnold
231,4,False,False,1,307954,24,177,0,0,0,1,0.0,0.45,0.45,0.93,7,Vitalii Mykolenko
327,5,False,False,1,307954,24,177,0,0,0,1,0.72,0.11,0.83,2.45,5,Luis Díaz Marulanda
366,6,False,False,1,307954,24,90,0,0,0,0,0.19,0.26,0.45,2.6,1,Bruno Borges Fernandes
13,7,False,False,1,307954,24,83,1,0,0,0,0.14,0.04,0.18,0.81,6,Martin Ødegaard
336,8,False,False,1,307954,24,180,0,0,0,1,0.2,0.64,0.84,2.56,5,Dominik Szoboszlai
268,9,False,False,1,307954,24,90,1,0,3,0,0.83,0.26,1.09,0.91,9,Liam Delap
447,10,False,False,1,307954,24,81,3,0,3,1,2.16,0.01,2.17,0.68,17,Chris Wood
321,11,False,False,1,307954,24,137,0,1,0,1,0.02,0.06,0.08,1.73,7,Cody Gakpo
443,12,False,False,1,307954,24,90,0,0,0,1,0.0,0.0,0.0,0.88,8,Matz Sels
409,13,False,False,1,307954,24,63,0,0,0,0,0.07,0.0,0.07,0.83,2,Tino Livramento
345,14,False,False,1,307954,24,18,0,0,0,0,0.0,0.0,0.0,0.25,1,Kevin De Bruyne
580,15,False,False,1,307954,24,90,0,0,0,0,0.02,0.01,0.03,2.52,0,Dean Huijsen
235,1,False,False,1,318423,24,180,0,1,0,1,0.0,0.02,0.02,0.98,10,Jordan Pickford
238,2,False,False,1,318423,24,18,0,0,0,0,0.0,0.0,0.0,0.23,2,Ashley Young
335,3,False,False,1,318423,24,158,0,0,1,1,0.0,0.31,0.31,2.37,8,Andrew Robertson
6,4,False,False,1,318423,24,90,0,0,0,0,0.04,0.0,0.04,0.81,1,Jurriën Timber
70,5,False,False,1,318423,24,90,0,0,0,0,0.0,0.01,0.01,2.52,1,Milos Kerkez
23,6,False,False,1,318423,24,83,0,0,0,0,0.0,0.01,0.01,0.81,2,Leandro Trossard
71,7,False,False,1,318423,24,90,0,0,0,0,0.68,0.03,0.71,2.52,2,Justin Kluivert
364,8,False,False,1,318423,24,90,0,0,0,0,0.09,0.58,0.67,2.6,2,Amad Diallo
136,9,False,False,1,318423,24,45,0,0,0,0,0.0,0.01,0.01,0.99,1,Mitoma Kaoru
351,10,False,False,1,318423,24,90,1,0,0,0,0.36,0.03,0.39,1.0,6,Erling Haaland
180,11,False,False,1,318423,24,51,0,0,0,0,0.04,0.02,0.06,0.29,1,Nicolas Jackson
15,12,False,False,1,318423,24,90,0,0,0,0,0.0,0.0,0.0,0.81,3,David Raya Martín
38,13,False,False,1,318423,24,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Jhon Durán
434,14,False,False,1,318423,24,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Callum Hudson-Odoi
187,15,False,False,1,318423,24,90,0,0,0,0,0.24,0.02,0.26,1.22,2,Tosin Adarabioyo
248,1,False,False,1,319681,24,90,0,0,0,0,0.0,0.0,0.0,0.75,2,Bernd Leno
380,2,False,False,1,319681,24,81,0,0,0,0,0.1,0.04,0.14,2.04,2,Lisandro Martínez
395,3,False,False,1,319681,24,90,0,0,0,0,0.12,0.01,0.13,1.56,0,Dan Burn
399,4,False,False,1,319681,24,86,0,0,0,0,0.0,0.08,0.08,1.56,1,Lewis Hall
422,5,False,False,1,319681,24,90,0,0,0,1,0.0,0.03,0.03,0.88,6,Ola Aina
99,6,False,False,1,319681,24,90,0,0,0,0,0.22,0.37,0.59,0.86,2,Bryan Mbeumo
394,7,False,False,1,319681,24,86,0,0,0,0,0.05,0.44,0.49,1.56,2,Bruno Guimarães Rodriguez Moura
247,8,False,False,1,319681,24,78,0,0,0,0,0.0,0.12,0.12,0.7,2,Alex Iwobi
4,9,False,False,1,319681,24,89,1,1,3,0,0.49,0.25,0.74,0.81,12,Kai Havertz
58,10,False,False,1,319681,24,45,0,0,0,0,0.0,0.0,0.0,1.44,1,Ollie Watkins
541,11,False,False,1,319681,24,90,1,0,2,1,0.45,0.24,0.69,0.45,7,Matheus Santos Carneiro da Cunha
383,12,False,False,1,319681,24,90,0,0,0,0,0.0,0.0,0.0,2.6,1,André Onana
36,13,False,False,1,319681,24,45,0,0,0,0,0.0,0.01,0.01,1.44,1,Lucas Digne
17,14,False,False,1,319681,24,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Bukayo Saka
514,15,False,False,1,319681,24,90,1,0,3,0,0.2,0.43,0.63,1.67,10,Jarrod Bowen
47,1,False,False,1,295362,25,180,0,0,0,0,0.0,0.0,0.0,2.81,4,Emiliano Martínez Romero
211,2,False,False,1,295362,25,90,0,0,0,0,0.06,0.03,0.09,0.96,1,Daniel Muñoz Mejía
350,3,False,False,1,295362,25,86,0,0,0,1,0.0,0.03,0.03,0.48,6,Joško Gvardiol
18,4,False,False,1,295362,25,90,0,0,0,1,0.0,0.01,0.01,0.22,6,William Saliba
503,5,False,False,1,295362,25,86,0,0,0,1,0.16,0.14,0.3,1.42,3,Son Heung-min
348,6,False,False,1,295362,25,75,0,0,0,1,0.03,0.19,0.22,0.48,3,Phil Foden
182,7,False,False,1,295362,25,90,0,0,0,0,0.16,0.18,0.34,1.42,2,Cole Palmer
177,8,False,False,1,295362,25,20,0,0,0,0,0.0,0.05,0.05,0.03,1,Noni Madueke
54,9,False,False,1,295362,25,180,0,0,0,0,0.87,0.17,1.04,2.81,4,Morgan Rogers
401,10,False,False,1,295362,25,89,0,0,0,0,0.04,0.0,0.04,1.9,2,Alexander Isak
735,11,False,False,1,295362,25,75,3,0,3,1,0.71,0.16,0.87,0.48,17,Omar Marmoush
581,12,False,False,1,295362,25,90,0,0,0,0,0.0,0.0,0.0,1.42,2,Filip Jörgensen
44,13,False,False,1,295362,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Ezri Konsa Ngoyo
415,14,False,False,1,295362,25,90,0,0,0,0,0.0,0.0,0.0,1.9,0,Fabian Schär
129,15,False,False,1,295362,25,17,0,0,0,0,0.33,0.01,0.34,0.0,1,João Pedro Junqueira de Jesus
152,1,False,False,1,302714,25,90,0,0,0,0,0.0,0.0,0.0,0.79,3,Kepa Arrizabalaga Revuelta
339,2,False,False,1,302714,25,180,0,0,0,0,0.02,0.03,0.05,2.23,2,Virgil van Dijk
3,3,False,False,1,302714,25,90,0,0,0,1,0.0,0.04,0.04,0.22,6,Gabriel dos Santos Magalhães
85,4,False,False,1,302714,25,90,0,0,0,0,0.0,0.01,0.01,0.79,2,Illia Zabarnyi
328,5,False,False,1,302714,25,180,2,1,3,0,1.3,0.11,1.41,2.23,20,Mohamed Salah
78,6,False,False,1,302714,25,90,0,1,0,0,0.22,0.06,0.28,0.79,4,Antoine Semenyo
74,7,False,False,1,302714,25,87,1,0,0,0,0.64,0.18,0.82,0.46,7,Dango Ouattara
432,8,False,False,1,302714,25,90,0,0,0,0,0.06,0.04,0.1,2.18,2,Anthony Elanga
398,9,False,False,1,302714,25,72,0,0,0,0,0.0,0.01,0.01,1.28,2,Anthony Gordon
110,10,False,False,1,302714,25,90,0,0,0,1,0.37,0.03,0.4,0.82,2,Yoane Wissa
207,11,False,False,1,302714,25,90,1,0,1,0,0.74,0.5,1.24,0.96,7,Jean-Philippe Mateta
396,12,False,False,1,302714,25,90,0,0,0,0,0.0,0.0,0.0,1.9,1,Martin Dúbravka
252,13,False,False,1,302714,25,75,0,1,0,0,0.51,0.08,0.59,0.3,5,Raúl Jiménez Rodríguez
495,14,False,False,1,302714,25,90,0,0,0,1,0.0,0.15,0.15,1.52,6,Pedro Porro Sauceda
255,15,False,False,1,302714,25,90,0,0,0,0,0.0,0.04,0.04,0.42,2,Antonee Robinson
310,1,False,False,1,307954,25,180,0,0,0,0,0.0,0.0,0.0,2.23,4,Alisson Becker
311,2,False,False,1,307954,25,128,1,0,0,1,0.2,0.17,0.37,1.87,13,Trent Alexander-Arnold
167,3,False,False,1,307954,25,180,0,0,0,0,0.0,0.25,0.25,2.81,2,Axel Disasi
580,4,False,False,1,307954,25,90,0,0,0,0,0.0,0.02,0.02,0.79,2,Dean Huijsen
326,5,False,False,1,307954,25,135,0,0,0,0,0.0,0.06,0.06,1.11,1,Ibrahima Konaté
385,6,False,False,1,307954,25,111,0,1,3,0,0.23,0.82,1.05,1.8,9,Marcus Rashford
336,7,False,False,1,307954,25,180,0,0,0,0,0.25,0.55,0.8,2.23,4,Dominik Szoboszlai
327,8,False,False,1,307954,25,79,1,1,2,0,0.16,0.11,0.27,1.47,13,Luis Díaz Marulanda
13,9,False,False,1,307954,25,90,0,0,0,1,0.05,0.73,0.78,0.22,3,Martin Ødegaard
366,10,False,False,1,307954,25,90,0,0,0,0,0.02,0.17,0.19,2.23,2,Bruno Borges Fernandes
447,11,False,False,1,307954,25,90,1,0,3,0,0.14,0.02,0.16,2.18,9,Chris Wood
443,12,False,False,1,307954,25,90,0,0,0,0,0.0,0.0,0.0,2.18,3,Matz Sels
321,13,False,False,1,307954,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Cody Gakpo
409,14,False,False,1,307954,25,45,0,0,0,0,0.0,0.03,0.03,0.8,1,Tino Livramento
268,15,False,False,1,307954,25,79,1,0,2,0,0.29,0.0,0.29,1.85,8,Liam Delap
235,1,False,False,1,318423,25,90,0,0,0,0,0.0,0.0,0.0,1.72,3,Jordan Pickford
238,2,False,False,1,318423,25,11,0,1,0,0,0.05,0.0,0.05,0.3,4,Ashley Young
335,3,False,False,1,318423,25,180,0,0,0,0,0.05,0.37,0.42,2.23,3,Andrew Robertson
6,4,False,False,1,318423,25,90,0,0,0,1,0.0,0.03,0.03,0.22,6,Jurriën Timber
70,5,False,False,1,318423,25,90,0,0,0,0,0.02,0.01,0.03,0.79,2,Milos Kerkez
23,6,False,False,1,318423,25,88,0,1,0,1,0.22,0.2,0.42,0.17,6,Leandro Trossard
71,7,False,False,1,318423,25,76,0,1,0,0,0.02,0.08,0.1,0.46,5,Justin Kluivert
434,8,False,False,1,318423,25,22,0,0,0,0,0.1,0.06,0.16,0.53,1,Callum Hudson-Odoi
136,9,False,False,1,318423,25,90,1,0,2,1,0.21,0.02,0.23,0.54,10,Mitoma Kaoru
351,10,False,False,1,318423,25,86,0,1,0,1,0.17,0.36,0.53,0.48,5,Erling Haaland
180,11,False,False,1,318423,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Nicolas Jackson
15,12,False,False,1,318423,25,90,0,0,1,1,0.0,0.0,0.0,0.22,7,David Raya Martín
38,13,False,False,1,318423,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Jhon Durán
364,14,False,False,1,318423,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Amad Diallo
187,15,False,False,1,318423,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Tosin Adarabioyo
383,1,False,False,1,319681,25,90,0,0,0,0,0.0,0.0,0.0,2.23,4,André Onana
200,2,False,False,1,319681,25,90,0,1,0,0,0.07,0.6,0.67,0.96,4,Marc Guéhi
36,3,False,False,1,319681,25,122,0,1,0,0,0.03,0.1,0.13,2.69,5,Lucas Digne
422,4,False,False,1,319681,25,90,0,0,0,0,0.0,0.02,0.02,2.18,1,Ola Aina
395,5,False,False,1,319681,25,90,0,0,0,0,0.0,0.0,0.0,1.9,0,Dan Burn
514,6,False,False,1,319681,25,90,0,0,0,0,0.0,0.05,0.05,1.66,2,Jarrod Bowen
247,7,False,False,1,319681,25,89,0,0,0,0,0.23,0.18,0.41,0.39,2,Alex Iwobi
394,8,False,False,1,319681,25,71,0,0,0,0,0.03,0.02,0.05,1.28,1,Bruno Guimarães Rodriguez Moura
99,9,False,False,1,319681,25,90,0,0,0,1,0.42,0.25,0.67,0.82,3,Bryan Mbeumo
58,10,False,False,1,319681,25,180,2,0,3,0,1.0,0.13,1.13,2.81,15,Ollie Watkins
541,11,False,False,1,319681,25,90,1,0,3,0,0.47,0.17,0.64,1.66,9,Matheus Santos Carneiro da Cunha
91,12,False,False,1,319681,25,90,0,0,3,1,0.0,0.0,0.0,0.82,10,Mark Flekken
4,13,False,False,1,319681,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Kai Havertz
17,14,False,False,1,319681,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Bukayo Saka
399,15,False,False,1,319681,25,90,0,0,0,0,0.0,0.08,0.08,1.9,0,Lewis Hall
47,1,False,False,1,295362,26,90,0,0,0,0,0.0,0.0,0.0,2.3,3,Emiliano Martínez Romero
18,2,False,False,1,295362,26,85,0,0,0,0,0.0,0.02,0.02,1.07,2,William Saliba
415,3,False,False,1,295362,26,90,0,0,0,0,0.07,0.0,0.07,2.18,1,Fabian Schär
211,4,False,False,1,295362,26,90,1,0,2,1,0.11,0.01,0.12,0.21,13,Daniel Muñoz Mejía
54,5,False,False,1,295362,26,77,0,0,0,0,0.0,0.19,0.19,2.29,2,Morgan Rogers
503,6,False,False,1,295362,26,73,0,2,0,0,0.18,0.26,0.44,1.13,8,Son Heung-min
182,7,False,False,1,295362,26,90,0,0,0,0,0.43,0.27,0.7,2.33,2,Cole Palmer
348,8,False,False,1,295362,26,90,0,0,0,0,0.1,0.05,0.15,0.71,2,Phil Foden
106,9,False,False,1,295362,26,86,0,0,0,1,0.21,0.03,0.24,0.51,3,Kevin Schade
306,10,False,False,1,295362,26,90,0,0,0,0,0.37,0.0,0.37,1.52,2,Jamie Vardy
401,11,False,False,1,295362,26,86,2,0,3,0,0.97,0.01,0.98,1.6,13,Alexander Isak
581,12,False,False,1,295362,26,90,0,0,0,0,0.0,0.0,0.0,2.33,2,Filip Jörgensen
44,13,False,False,1,295362,26,90,0,0,0,0,0.0,0.01,0.01,2.3,2,Ezri Konsa Ngoyo
350,14,False,False,1,295362,26,90,0,0,0,0,0.0,0.05,0.05,0.71,1,Joško Gvardiol
735,15,False,False,1,295362,26,76,0,0,0,0,0.13,0.11,0.24,0.55,2,Omar Marmoush
152,1,False,False,1,302714,26,90,0,0,0,0,0.0,0.0,0.0,2.0,2,Kepa Arrizabalaga Revuelta
3,2,False,False,1,302714,26,90,0,0,0,0,0.14,0.09,0.23,1.07,2,Gabriel dos Santos Magalhães
85,3,False,False,1,302714,26,30,0,0,0,0,0.0,0.0,0.0,0.46,-2,Illia Zabarnyi
495,4,False,False,1,302714,26,25,0,0,0,0,0.0,0.0,0.0,0.13,1,Pedro Porro Sauceda
328,5,False,False,1,302714,26,90,1,1,3,1,0.21,0.37,0.58,0.63,14,Mohamed Salah
78,6,False,False,1,302714,26,90,0,0,0,0,0.06,0.32,0.38,2.0,2,Antoine Semenyo
74,7,False,False,1,302714,26,88,0,0,0,0,0.07,0.11,0.18,1.94,2,Dango Ouattara
398,8,False,False,1,302714,26,90,0,0,0,0,0.45,0.04,0.49,2.18,2,Anthony Gordon
89,9,False,False,1,302714,26,71,0,2,1,1,0.0,0.5,0.5,0.45,10,Mikkel Damsgaard
110,10,False,False,1,302714,26,90,1,0,2,1,0.58,0.02,0.59,0.51,8,Yoane Wissa
207,11,False,False,1,302714,26,90,0,1,0,1,0.39,0.04,0.43,0.21,5,Jean-Philippe Mateta
396,12,False,False,1,302714,26,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Martin Dúbravka
252,13,False,False,1,302714,26,90,0,0,0,0,0.05,0.07,0.12,1.29,2,Raúl Jiménez Rodríguez
255,14,False,False,1,302714,26,90,0,0,0,0,0.01,0.05,0.06,1.29,1,Antonee Robinson
339,15,False,False,1,302714,26,90,0,0,0,1,0.0,0.0,0.0,0.63,6,Virgil van Dijk
310,1,False,False,1,307954,26,90,0,0,1,1,0.0,0.0,0.0,0.63,8,Alisson Becker
578,2,False,False,1,307954,26,55,0,0,0,0,0.09,0.04,0.13,1.04,1,Riccardo Calafiori
580,3,False,False,1,307954,26,90,0,0,0,0,0.0,0.01,0.01,2.0,2,Dean Huijsen
231,4,False,False,1,307954,26,90,0,0,0,0,0.0,0.04,0.04,0.41,1,Vitalii Mykolenko
494,5,False,False,1,307954,26,26,0,1,0,0,0.0,0.07,0.07,0.13,4,James Maddison
366,6,False,False,1,307954,26,90,1,0,3,0,0.12,0.31,0.43,1.91,10,Bruno Borges Fernandes
327,7,False,False,1,307954,26,78,0,0,0,1,0.03,0.02,0.05,0.63,3,Luis Díaz Marulanda
13,8,False,False,1,307954,26,90,0,0,0,0,0.08,0.22,0.3,1.07,2,Martin Ødegaard
385,9,False,False,1,307954,26,45,0,2,2,0,0.06,0.94,1.0,0.77,9,Marcus Rashford
268,10,False,False,1,307954,26,78,0,0,0,0,0.33,0.02,0.35,1.67,2,Liam Delap
447,11,False,False,1,307954,26,90,0,1,0,0,0.02,0.68,0.7,3.05,5,Chris Wood
443,12,False,False,1,307954,26,90,0,0,0,0,0.0,0.0,0.0,3.05,0,Matz Sels
311,13,False,False,1,307954,26,90,0,0,0,1,0.0,0.02,0.02,0.63,6,Trent Alexander-Arnold
326,14,False,False,1,307954,26,90,0,0,0,1,0.06,0.0,0.06,0.63,6,Ibrahima Konaté
321,15,False,False,1,307954,26,11,0,0,0,0,0.0,0.0,0.0,0.0,1,Cody Gakpo
235,1,False,False,1,318423,26,90,0,0,0,0,0.0,0.01,0.01,0.41,1,Jordan Pickford
574,2,False,False,1,318423,26,90,1,0,0,0,0.37,0.01,0.38,3.05,5,Nikola Milenković
335,3,False,False,1,318423,26,73,0,0,0,1,0.15,0.0,0.15,0.42,6,Andrew Robertson
6,4,False,False,1,318423,26,90,0,0,0,0,0.0,0.04,0.04,1.07,2,Jurriën Timber
70,5,False,False,1,318423,26,90,0,0,0,0,0.0,0.06,0.06,2.0,1,Milos Kerkez
187,6,False,False,1,318423,26,82,0,0,0,0,0.0,0.01,0.01,2.33,1,Tosin Adarabioyo
23,7,False,False,1,318423,26,90,0,0,0,0,0.31,0.22,0.53,1.07,2,Leandro Trossard
71,8,False,False,1,318423,26,72,0,0,0,0,0.31,0.06,0.37,1.91,2,Justin Kluivert
135,9,False,False,1,318423,26,90,0,1,0,1,0.37,0.33,0.7,0.13,6,Yankuba Minteh
136,10,False,False,1,318423,26,78,1,0,0,1,0.94,0.02,0.96,0.13,8,Mitoma Kaoru
218,11,False,False,1,318423,26,90,1,0,0,0,0.42,0.08,0.5,0.41,6,Norberto Bercique Gomes Betuncal
15,12,False,False,1,318423,26,90,0,0,0,0,0.0,0.0,0.0,1.07,2,David Raya Martín
148,13,False,False,1,318423,26,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Danny Welbeck
364,14,False,False,1,318423,26,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Amad Diallo
351,15,False,False,1,318423,26,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Erling Haaland
383,1,False,False,1,319681,26,90,0,0,0,0,0.0,0.0,0.0,1.91,3,André Onana
200,2,False,False,1,319681,26,90,0,0,0,1,0.0,0.01,0.01,0.21,5,Marc Guéhi
395,3,False,False,1,319681,26,90,0,0,0,0,0.0,0.0,0.0,2.18,1,Dan Burn
422,4,False,False,1,319681,26,90,0,0,0,0,0.01,0.07,0.08,3.05,0,Ola Aina
399,5,False,False,1,319681,26,90,0,2,2,0,0.0,0.22,0.22,2.18,9,Lewis Hall
514,6,False,False,1,319681,26,81,1,0,2,1,0.92,0.02,0.94,0.83,10,Jarrod Bowen
247,7,False,False,1,319681,26,79,0,0,0,0,0.01,0.07,0.08,1.29,2,Alex Iwobi
394,8,False,False,1,319681,26,90,0,0,0,0,0.08,0.03,0.11,2.18,2,Bruno Guimarães Rodriguez Moura
99,9,False,False,1,319681,26,90,1,1,3,1,0.19,0.71,0.9,0.51,14,Bryan Mbeumo
58,10,False,False,1,319681,26,76,0,0,0,0,0.81,0.0,0.81,2.29,2,Ollie Watkins
541,11,False,False,1,319681,26,88,1,0,3,1,0.71,0.24,0.95,0.62,9,Matheus Santos Carneiro da Cunha
91,12,False,False,1,319681,26,90,0,0,0,1,0.0,0.01,0.01,0.51,7,Mark Flekken
36,13,False,False,1,319681,26,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Lucas Digne
17,14,False,False,1,319681,26,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Bukayo Saka
4,15,False,False,1,319681,26,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Kai Havertz
581,1,False,False,1,295362,27,90,0,0,0,1,0.0,0.0,0.0,0.72,6,Filip Jörgensen
350,2,False,False,1,295362,27,90,0,0,1,1,0.0,0.02,0.02,1.33,7,Joško Gvardiol
211,3,False,False,1,295362,27,90,0,1,0,0,0.03,0.05,0.08,0.38,4,Daniel Muñoz Mejía
18,4,False,False,1,295362,27,90,0,0,2,1,0.19,0.02,0.21,0.4,8,William Saliba
503,5,False,False,1,295362,27,23,0,0,0,0,0.26,0.2,0.46,0.05,1,Son Heung-min
348,6,False,False,1,295362,27,16,0,0,0,0,0.0,0.01,0.01,0.5,1,Phil Foden
182,7,False,False,1,295362,27,90,0,0,0,1,1.3,0.1,1.4,0.72,3,Cole Palmer
560,8,False,False,1,295362,27,67,1,1,0,1,0.06,0.24,0.3,0.57,11,Pedro Lomba Neto
54,9,False,False,1,295362,27,90,1,0,0,0,0.13,0.02,0.15,4.31,7,Morgan Rogers
735,10,False,False,1,295362,27,73,0,0,0,1,0.05,0.02,0.07,0.83,2,Omar Marmoush
306,11,False,False,1,295362,27,90,0,0,0,0,0.0,0.01,0.01,1.33,2,Jamie Vardy
47,12,False,False,1,295362,27,45,0,0,0,0,0.0,0.0,0.0,2.19,1,Emiliano Martínez Romero
401,13,False,False,1,295362,27,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Alexander Isak
533,14,False,False,1,295362,27,90,0,0,0,0,0.11,0.06,0.17,1.69,1,Rayan Aït-Nouri
415,15,False,False,1,295362,27,90,0,0,0,0,0.0,0.01,0.01,1.7,1,Fabian Schär
513,1,False,False,1,302714,27,90,0,0,0,1,0.0,0.0,0.0,0.38,6,Alphonse Areola
162,2,False,False,1,302714,27,90,1,0,2,1,0.14,0.03,0.17,0.72,14,Levi Samuels Colwill
163,3,False,False,1,302714,27,90,1,0,3,1,0.37,0.06,0.43,0.72,15,Marc Cucurella Saseta
255,4,False,False,1,302714,27,18,0,0,0,0,0.0,0.01,0.01,0.13,0,Antonee Robinson
328,5,False,False,1,302714,27,90,0,1,0,1,0.15,0.32,0.47,0.23,6,Mohamed Salah
78,6,False,False,1,302714,27,90,0,0,0,0,0.23,0.24,0.47,2.42,1,Antoine Semenyo
274,7,False,False,1,302714,27,65,0,0,0,0,0.0,0.03,0.03,0.72,2,Omari Giraud-Hutchinson
89,8,False,False,1,302714,27,90,0,0,0,0,0.14,0.34,0.48,1.37,2,Mikkel Damsgaard
129,9,False,False,1,302714,27,71,1,0,2,0,0.79,0.02,0.81,1.1,8,João Pedro Junqueira de Jesus
110,10,False,False,1,302714,27,90,1,0,3,0,1.0,0.02,1.02,1.37,9,Yoane Wissa
207,11,False,False,1,302714,27,90,1,0,2,0,0.41,0.03,0.44,0.38,8,Jean-Philippe Mateta
152,12,False,False,1,302714,27,90,0,0,0,0,0.06,0.01,0.07,2.42,1,Kepa Arrizabalaga Revuelta
339,13,False,False,1,302714,27,90,0,0,1,1,0.0,0.02,0.02,0.23,7,Virgil van Dijk
398,14,False,False,1,302714,27,90,0,0,0,0,0.04,0.11,0.15,1.7,2,Anthony Gordon
3,15,False,False,1,302714,27,90,0,0,1,1,0.0,0.01,0.01,0.4,7,Gabriel dos Santos Magalhães
310,1,False,False,1,307954,27,90,0,0,0,1,0.0,0.0,0.0,0.23,6,Alisson Becker
311,2,False,False,1,307954,27,76,0,0,0,1,0.0,0.02,0.02,0.23,6,Trent Alexander-Arnold
231,3,False,False,1,307954,27,90,0,1,1,0,0.0,0.24,0.24,1.48,6,Vitalii Mykolenko
326,4,False,False,1,307954,27,90,0,0,0,1,0.0,0.01,0.01,0.23,6,Ibrahima Konaté
385,5,False,False,1,307954,27,22,0,0,0,0,0.0,0.0,0.0,1.74,1,Marcus Rashford
742,6,False,False,1,307954,27,22,0,0,0,0,0.0,0.01,0.01,1.74,1,Marco Asensio
327,7,False,False,1,307954,27,86,0,1,2,1,0.37,0.23,0.6,0.23,8,Luis Díaz Marulanda
